airport,airline,frequency,low_cost
LEMD,ADMX,56,False
LEMD,ABCU,55,False
LEMD,ACIO,55,False
LEMD,ACKZ,52,False
LEMD,ADLO,51,False
LEMD,AEIK,49,False
LEMD,AHOR,44,False
LEMD,BCEH,43,False
LEMD,ABQT,41,False
LEMD,ABPS,40,True
LEMD,ACDU,40,False
LEMD,BCLW,40,False
LEMD,ADRZ,40,False
LEMD,AORS,40,False
LEMD,AGQW,35,True
LEMD,AUVZ,35,False
LEMD,AIOU,33,False
LEMD,AJKN,33,False
LEMD,AILM,32,True
LEMD,AIKT,32,False
LEMD,AHJR,32,False
LEMD,ABSV,32,False
LEMD,ACDS,30,False
LEMD,ABEO,29,False
LEMD,ABEY,27,False
LEMD,BCQX,27,False
LEMD,AHQR,25,False
LEMD,ALQV,25,False
LEMD,AGMS,25,False
LEMD,AGIQ,24,False
LEMD,BCDZ,24,False
LEMD,BCHV,24,False
LEMD,ABES,24,False
LEMD,ADFI,23,False
LEMD,ADNO,21,False
LEMD,ANRS,20,False
LEMD,ABHQ,18,False
LEMD,AFGK,17,False
LEMD,ACJS,16,False
LEMD,AIVZ,16,False
LEMD,ACDH,16,False
LEMD,ACGK,16,False
LEMD,ADST,14,False
LEMD,BDGV,12,False
LEMD,ABFZ,12,False
LEMD,AKMU,11,False
LEMD,AGVZ,10,False
LEMD,ADFN,9,False
LEMD,ABJQ,9,False
LEMD,AKLX,8,False
LEMD,AIXZ,8,False
LEMD,BCFO,8,False
LEMD,AMSZ,8,False
LEMD,BDEP,8,False
LEMD,AJUV,8,False
LEMD,ABFQ,8,False
LEMD,AUWZ,7,False
LEMD,ABGL,7,False
LEMD,ADFG,6,False
LEMD,BCFL,6,False
LEMD,BCIU,6,True
LEMD,BDGO,6,False
LEMD,AJMT,6,False
LEMD,AESX,5,False
LEMD,AIJK,5,False
LEMD,ABJO,5,False
LEMD,AKQW,5,False
LEMD,AHNT,5,False
LEMD,AQUZ,5,False
LEMD,ARYZ,5,False
LEMD,AMNP,4,False
LEMD,BCQZ,4,False
LEMD,ABCG,4,False
LEMD,AGTU,4,False
LEMD,AKQV,4,False
LEMD,APRX,4,False
LEMD,BDGW,4,False
LEMD,ADFQ,4,False
LEMD,ADIT,4,False
LEMD,BDHQ,4,False
LEMD,BCDI,4,False
LEMD,APVX,4,False
LEMD,ABUY,4,False
LEMD,AKNP,4,False
LEMD,AMPU,4,False
LEMD,ACNO,4,False
LEMD,ADIS,3,False
LEMD,ADIU,3,False
LEMD,AIKZ,3,False
LEMD,BCFP,3,False
LEMD,ADHO,3,False
LEMD,BDGP,3,False
LEMD,BDHR,3,False
LEMD,ADIX,3,False
LEMD,ACDI,3,False
LEMD,ACMO,3,False
LEMD,BDJM,3,False
LEMD,ADNV,3,False
LEMD,AEJQ,3,False
LEMD,AIOX,3,False
LEMD,AFWY,3,False
LEMD,BCGY,3,False
LEMD,AGHK,3,False
LEMD,AHKN,3,False
LEMD,AFTW,3,False
LEMD,AENX,3,False
LEMD,ACGU,3,False
LEMD,AEJZ,3,False
LEMD,ADKR,3,False
LEMD,ADFO,2,False
LEMD,ABIV,2,False
LEMD,ABPX,2,False
LEMD,BDJV,2,False
LEMD,AHWZ,2,False
LEMD,ABJS,2,False
LEMD,AEFN,2,False
LEMD,BCNY,2,False
LEMD,ADNU,2,False
LEMD,AFQU,2,False
LEMD,ATWZ,2,False
LEMD,AJLT,2,False
LEMD,BCGO,2,False
LEMD,AFPS,2,False
LEMD,ADLP,2,False
LEMD,AHIT,2,False
LEMD,AHSY,2,False
LEMD,BDGX,2,False
LEMD,AINV,2,False
LEMD,AWYZ,2,True
LEMD,BDHW,2,False
LEMD,AHRV,2,False
LEMD,ACHU,2,False
LEMD,ABRV,2,False
LEMD,AFLV,2,False
LEMD,AEFT,2,False
LEMD,ANSX,2,False
LEMD,ABMU,2,False
LEMD,BCSV,2,False
LEMD,BCKX,2,False
LEMD,AKNT,2,False
LEMD,AUVY,2,False
LEMD,AGSV,2,False
LEMD,ABCS,2,False
LEMD,AKPQ,2,False
LEMD,AHPU,2,False
LEMD,ABHP,1,False
LEMD,AMSV,1,False
LEMD,ALNZ,1,False
LEMD,BCJU,1,False
LEMD,AGPR,1,False
LEMD,AEIR,1,False
LEMD,ABJU,1,False
LEMD,ACHR,1,False
LEMD,AMNV,1,False
LEMD,BCJQ,1,True
LEMD,AFGQ,1,False
LEMD,ABCD,1,False
LEMD,AGHZ,1,False
LEMD,ALOU,1,False
LEMD,AILZ,1,False
LEMD,AJKR,1,False
LEMD,ABTY,1,False
LEMD,AEGL,1,False
LEMD,ARSX,1,False
LEMD,ADJN,1,False
LEMD,BCGL,1,False
LEMD,ADNY,1,True
LEMD,ACKU,1,False
LEMD,AKQU,1,False
LEMD,AGVY,1,False
LEMD,AHSZ,1,False
LEMD,ABIJ,1,False
LEMD,AGJV,1,False
LEMD,ACIT,1,False
LEMD,AJKL,1,False
LEMD,AQTU,1,False
LEMD,AIRZ,1,False
LEMD,ABFM,1,False
LEMD,AHOW,1,False
LEMD,ANST,1,False
LEMD,ABCP,1,False
LEMD,BCJZ,1,False
LEMD,AEFP,1,False
LEMD,AERV,1,False
LEMD,AITX,1,False
LEMD,AMNW,1,False
LEMD,AGKO,1,False
LEMD,AOVX,1,False
LEMD,AOQT,1,False
LEMD,AFKQ,1,False
LEMD,BCEN,1,False
LEMD,ALOZ,1,False
LEMD,AHNW,1,False
LEMD,ACMS,1,False
LEMD,AQWY,1,False
LEMD,AFUZ,1,False
LEMD,AFRY,1,False
LEMD,AHPW,1,False
LEMD,AFNZ,1,False
LEMD,AKVW,1,False
LEMD,AGUZ,1,False
LEMD,AJNP,1,False
LEMD,ACMP,1,False
LEMD,ATUX,1,False
LEMD,AHUY,1,False
LEMD,BCFM,1,False
LEMD,AEFS,1,False
LEMD,ALNY,1,False
LEMD,AKQX,1,False
LEMD,ACDY,1,False
LEMD,ALOP,1,False
LEMD,ACLT,1,False
LEMD,AEKL,1,False
LEMD,ASWY,1,False
LEMD,ABLN,1,False
LEMD,ABHW,1,False
LEMD,BCLN,1,False
LEMD,BCOP,1,False
LEMD,BCTZ,1,False
LEMD,AOPR,1,False
LEMD,AHIU,1,False
LEMD,AORV,1,False
LEMD,BCFN,1,False
LEMD,ADVY,1,False
LEMD,AHOV,1,False
LEMD,AJOS,1,False
LEMD,AEGZ,1,False
LEMD,BCUV,1,False
LEMD,BDJT,1,False
LEMD,ANRT,1,False
LEMD,BCHK,1,False
LEMD,ADFR,1,False
LEMD,BDGU,1,False
LEMD,BDHL,1,False
LEMD,AEFW,1,False
LEMD,APTZ,1,False
LEMD,AOPU,1,False
LEMD,AIUW,1,False
LEMD,ANPV,1,False
LEMD,AKMO,1,False
LEMD,AJLV,1,False
LEMD,AFTX,1,False
LEMD,ADHL,1,False
LEMD,AHWX,1,False
LEMD,AGLO,1,False
LEMD,AHUX,1,False
LEBL,BCRU,11830,True
LEBL,APRS,3812,True
LEBL,ADKS,1055,False
LEBL,ADGK,771,False
LEBL,AGHW,748,False
LEBL,ADOZ,647,True
LEBL,AGIJ,563,False
LEBL,ABDP,527,False
LEBL,BDGN,509,True
LEBL,ADNY,455,True
LEBL,ABKV,452,False
LEBL,BCDY,446,False
LEBL,ABEH,340,False
LEBL,AVXY,289,False
LEBL,AHLR,281,False
LEBL,AJXY,280,True
LEBL,ABCH,276,False
LEBL,BCHM,259,True
LEBL,ABEF,232,False
LEBL,BCGK,229,False
LEBL,ABFY,170,False
LEBL,ANTW,170,False
LEBL,ABJT,169,False
LEBL,ABMO,168,False
LEBL,ADOY,159,True
LEBL,ADKM,151,False
LEBL,BDKX,148,False
LEBL,AUWY,130,False
LEBL,BCKN,119,False
LEBL,AILM,114,True
LEBL,ACKZ,112,False
LEBL,BCKP,112,False
LEBL,ACLM,112,False
LEBL,ANUV,110,False
LEBL,AEGR,109,False
LEBL,AVXZ,107,False
LEBL,ABLU,102,False
LEBL,AHMQ,99,False
LEBL,APVW,96,False
LEBL,AHNV,96,False
LEBL,ABDR,93,False
LEBL,AKMP,91,False
LEBL,AEPW,91,False
LEBL,ADOT,90,True
LEBL,ALQV,86,False
LEBL,ASVZ,81,False
LEBL,BCLW,79,False
LEBL,AMOS,75,True
LEBL,ABIS,75,False
LEBL,ADKY,74,False
LEBL,APTV,72,False
LEBL,ABIP,72,False
LEBL,AHOR,65,False
LEBL,BCHV,64,False
LEBL,ACIX,64,False
LEBL,ACDJ,63,False
LEBL,ADMX,57,False
LEBL,AOUX,56,False
LEBL,ABSV,56,False
LEBL,AOUW,56,False
LEBL,BCDX,56,False
LEBL,ABRY,56,False
LEBL,ABCZ,55,False
LEBL,APSV,54,False
LEBL,AHRZ,54,False
LEBL,AEHY,54,False
LEBL,BCJL,50,True
LEBL,ABPS,48,True
LEBL,BCDZ,48,False
LEBL,AJPR,48,False
LEBL,AQUY,40,False
LEBL,BCEH,40,False
LEBL,ABCP,40,False
LEBL,ADLO,36,False
LEBL,AGIO,34,False
LEBL,AHJR,34,False
LEBL,BDGH,33,False
LEBL,ACIO,32,False
LEBL,ADRZ,32,False
LEBL,ABCI,32,False
LEBL,AORS,32,False
LEBL,AHSV,32,False
LEBL,ACJP,32,False
LEBL,ADFG,31,False
LEBL,ABEW,25,False
LEBL,ABEO,25,False
LEBL,AIVZ,24,False
LEBL,BCMU,24,False
LEBL,ABFV,24,False
LEBL,BDFT,24,True
LEBL,BCQX,23,False
LEBL,BCFZ,22,False
LEBL,ABHQ,18,False
LEBL,AIKT,18,False
LEBL,AEIK,17,False
LEBL,APRT,16,False
LEBL,BCQY,16,False
LEBL,BCJO,16,False
LEBL,BCIU,16,True
LEBL,AMQX,16,False
LEBL,AGNY,16,False
LEBL,AKLV,11,False
LEBL,ABGL,10,False
LEBL,ABJQ,10,False
LEBL,AKMO,9,False
LEBL,AGLO,9,False
LEBL,APVX,9,False
LEBL,AGJV,9,False
LEBL,AIOX,9,False
LEBL,AEJZ,9,False
LEBL,ACNS,8,False
LEBL,AEGY,8,False
LEBL,AEVW,8,False
LEBL,ACDE,8,False
LEBL,ADFI,8,False
LEBL,ACEF,8,False
LEBL,AGPS,7,False
LEBL,AGTU,7,False
LEBL,AIJK,7,False
LEBL,BDEP,7,False
LEBL,BDFV,7,False
LEBL,AGVZ,7,False
LEBL,AHLQ,7,False
LEBL,BCRW,6,False
LEBL,APRX,6,False
LEBL,AUWZ,6,False
LEBL,BCUV,6,False
LEBL,BDJR,6,False
LEBL,AIQY,6,False
LEBL,ABUY,5,False
LEBL,AHKN,5,False
LEBL,BCJZ,5,False
LEBL,ABFQ,5,False
LEBL,ACEH,5,True
LEBL,BDHQ,5,False
LEBL,ABDN,5,False
LEBL,AKQW,5,False
LEBL,AJKN,5,False
LEBL,ADIN,5,False
LEBL,AFPY,5,False
LEBL,ADIK,5,False
LEBL,ADJN,5,False
LEBL,AEGZ,5,False
LEBL,ACGU,5,False
LEBL,BDHR,4,False
LEBL,AMVW,4,True
LEBL,ABIO,4,False
LEBL,ACHR,4,False
LEBL,AENX,4,False
LEBL,AKQX,4,False
LEBL,BDER,4,False
LEBL,ADEV,4,False
LEBL,ACMO,4,False
LEBL,AKMU,4,False
LEBL,BDFN,4,False
LEBL,AFPS,4,False
LEBL,ABFZ,4,False
LEBL,BCJQ,4,True
LEBL,ABDT,4,False
LEBL,ABJU,4,False
LEBL,ADKR,4,False
LEBL,AOTW,4,False
LEBL,BDJU,4,False
LEBL,ATUX,3,False
LEBL,AKQU,3,False
LEBL,APTZ,3,False
LEBL,ACMR,3,False
LEBL,ABJO,3,False
LEBL,AHNW,3,False
LEBL,AOPX,3,False
LEBL,AEGJ,3,False
LEBL,AGRZ,3,False
LEBL,BCFO,3,False
LEBL,AOPR,3,False
LEBL,ADNU,3,False
LEBL,ADST,3,False
LEBL,ADFQ,3,False
LEBL,AFPQ,3,False
LEBL,ANTU,3,False
LEBL,AGHZ,3,False
LEBL,BCJU,3,False
LEBL,AIUW,3,False
LEBL,ADLP,3,False
LEBL,AEJS,2,False
LEBL,ABHI,2,False
LEBL,BCUX,2,False
LEBL,AFWY,2,False
LEBL,ANSZ,2,False
LEBL,AHPU,2,False
LEBL,AMNW,2,False
LEBL,ADEZ,2,False
LEBL,BDJQ,2,False
LEBL,ADKU,2,False
LEBL,ADMT,2,False
LEBL,AGPR,2,False
LEBL,ARYZ,2,False
LEBL,AKLX,2,False
LEBL,ABGH,2,False
LEBL,ANPZ,2,False
LEBL,AQWY,2,False
LEBL,AFNZ,2,False
LEBL,AFGK,2,False
LEBL,ACNO,2,False
LEBL,ATWZ,2,False
LEBL,ABSX,2,False
LEBL,AEKM,2,False
LEBL,AEFO,2,False
LEBL,AIJL,2,False
LEBL,ADIY,2,False
LEBL,ABKQ,2,False
LEBL,AGSV,2,False
LEBL,AFTW,2,False
LEBL,BCTZ,2,False
LEBL,AORV,2,False
LEBL,ADPY,2,False
LEBL,AMPU,2,False
LEBL,ADIS,2,False
LEBL,AMSV,2,False
LEBL,ABJK,2,False
LEBL,BCFH,2,False
LEBL,BCDI,2,False
LEBL,AHRV,2,False
LEBL,ADEU,2,False
LEBL,AJLT,2,False
LEBL,BDHX,2,False
LEBL,AFRY,2,False
LEBL,ASWY,2,False
LEBL,ADIO,2,False
LEBL,ACER,2,True
LEBL,AKOT,2,False
LEBL,ACIV,2,False
LEBL,ACRT,1,False
LEBL,ABCD,1,False
LEBL,ACLX,1,False
LEBL,BDGQ,1,False
LEBL,ACFT,1,False
LEBL,BCXY,1,False
LEBL,AHVY,1,False
LEBL,AEUW,1,False
LEBL,AHWX,1,False
LEBL,ADIW,1,False
LEBL,ACQV,1,False
LEBL,AEIU,1,False
LEBL,AORT,1,False
LEBL,ARVZ,1,False
LEBL,ACFY,1,False
LEBL,ACFS,1,False
LEBL,ABRV,1,False
LEBL,ABFL,1,False
LEBL,AHSY,1,False
LEBL,AFKY,1,False
LEBL,ACFK,1,False
LEBL,ALPR,1,False
LEBL,AISW,1,False
LEBL,AFOZ,1,False
LEBL,ADFR,1,False
LEBL,ABJS,1,False
LEBL,AGVW,1,False
LEBL,BCOZ,1,False
LEBL,AKTY,1,False
LEBL,ACMS,1,False
LEBL,AFHL,1,False
LEBL,ABEG,1,False
LEBL,ADFN,1,False
LEBL,ABEY,1,False
LEBL,AKVW,1,False
LEBL,ACQX,1,False
LEBL,AIRZ,1,False
LEBL,BCFQ,1,False
LEBL,BCFP,1,False
LEBL,ACJV,1,False
LEBL,ACGM,1,False
LEBL,AIPV,1,False
LEBL,AEGI,1,False
LEBL,ACHP,1,False
LEBL,AISY,1,False
LEBL,ARSW,1,False
LEBL,ADIV,1,False
LEBL,ABGS,1,False
LEBL,AGQS,1,False
LEBL,AGSW,1,False
LEBL,AHIU,1,False
LEBL,ADNR,1,False
LEBL,BDJT,1,False
LEBL,ANST,1,False
LEBL,ABDL,1,False
LEBL,ABKS,1,False
LEBL,ALXY,1,False
LEBL,BCES,1,False
LEBL,AMWZ,1,False
LEBL,BCEP,1,False
LEBL,AISX,1,False
LEBL,AHWZ,1,False
LEBL,ATWY,1,False
LEBL,AJMT,1,False
LEBL,ADIU,1,False
LEBL,AKNX,1,False
LEBL,AGSZ,1,True
LEBL,BCSX,1,False
LEBL,ACEU,1,False
LEBL,AHJV,1,False
LEBL,BCFL,1,False
LEBL,BDJM,1,False
LEBL,BCNY,1,False
LEBL,AHUZ,1,False
LEBL,AEIO,1,False
LEBL,AEJR,1,False
LEBL,AKNT,1,False
LEBL,ACGO,1,False
LEBL,AUVY,1,False
LEBL,AJLX,1,False
LEBL,ALNY,1,False
LEBL,AJLQ,1,False
LEBL,APTU,1,False
LEBL,BCEJ,1,False
LEBL,AIOR,1,False
LEBL,AGHO,1,False
LEBL,ABCU,1,False
LEBL,BDEH,1,False
LEBL,AFNP,1,False
LEBL,BCEV,1,False
LEBL,AFGQ,1,False
LEBL,BCFJ,1,False
LEBL,BCSV,1,False
LEBL,AGMS,1,False
LEBL,ABHP,1,False
LEBL,AFQX,1,False
LEBL,AGYZ,1,False
LEBL,BCFI,1,False
LEBL,BCPT,1,False
LEBL,AEFT,1,False
LEBL,BDGO,1,False
LEBL,AKSV,1,False
LEBL,AIMR,1,False
LEBL,AHOV,1,False
LEBL,BCLN,1,False
LEBL,ACKU,1,False
LEBL,AKOS,1,False
LEBL,AEGH,1,False
LEBL,ANPQ,1,False
LEBL,ADFS,1,False
LEBL,ANOP,1,False
LEBL,AIKZ,1,False
LEBL,ANSX,1,False
LEBL,AKQV,1,False
LEBL,AFUZ,1,False
LTFM,BCGK,27945,False
LTFM,AHLO,1364,True
LTFM,AKTX,674,True
LTFM,AUVZ,341,False
LTFM,AMOS,280,True
LTFM,ABEF,276,False
LTFM,AGNY,185,False
LTFM,ACKZ,172,False
LTFM,AORS,171,False
LTFM,ABDR,170,False
LTFM,ABIP,169,False
LTFM,ABEP,168,False
LTFM,ADGK,168,False
LTFM,AIOU,168,False
LTFM,AGHT,164,False
LTFM,BCIR,147,False
LTFM,BCNO,137,False
LTFM,AHMU,136,False
LTFM,ANTW,126,False
LTFM,ANTV,112,False
LTFM,AEQR,112,False
LTFM,AHRZ,112,False
LTFM,AJPR,112,False
LTFM,ABKV,111,False
LTFM,AOUW,107,False
LTFM,ABCR,106,False
LTFM,AHVZ,96,False
LTFM,AJLO,96,False
LTFM,BCKN,88,False
LTFM,AEGU,83,False
LTFM,BCDZ,82,False
LTFM,ADPX,79,False
LTFM,AGRU,69,True
LTFM,ABCJ,68,False
LTFM,BCVY,64,False
LTFM,ABEH,58,False
LTFM,AGNU,57,False
LTFM,BCEL,57,False
LTFM,ALMV,56,False
LTFM,ADMX,56,False
LTFM,ANUV,56,False
LTFM,AGKV,56,True
LTFM,AHJN,56,True
LTFM,AIVZ,56,False
LTFM,AHJO,56,False
LTFM,AHLR,52,False
LTFM,ABRW,51,False
LTFM,ADMY,50,False
LTFM,ACJM,49,False
LTFM,AHMW,49,False
LTFM,BCKW,48,False
LTFM,AGNT,48,False
LTFM,ABRY,48,False
LTFM,ABCI,44,False
LTFM,BCEM,41,False
LTFM,AHJR,40,False
LTFM,AQUY,40,False
LTFM,AHLS,39,False
LTFM,BCKQ,37,False
LTFM,AHNP,32,False
LTFM,ABLY,24,False
LTFM,ARTU,24,False
LTFM,ACIY,24,False
LTFM,AGNS,23,False
LTFM,AEOV,22,False
LTFM,ABIT,18,False
LTFM,AOQX,17,False
LTFM,ABJV,15,False
LTFM,AJPV,15,False
LTFM,ADHN,14,False
LTFM,BDKX,9,False
LTFM,BCEX,5,False
LTFM,BCEW,4,False
LTFM,BCFH,4,False
LTFM,BCFI,4,False
LTFM,AKMP,3,False
LTFM,AEGN,3,False
LTFM,BCEN,3,False
LTFM,BCQX,3,False
LTFM,AGSV,2,False
LTFM,BCET,2,False
LTFM,BDJR,2,False
LTFM,AJSZ,2,False
LTFM,AFKY,2,False
LTFM,ABEO,2,False
LTFM,ACNS,2,False
LTFM,ABGL,2,False
LTFM,AGYZ,1,False
LTFM,ACOY,1,False
LTFM,AGXZ,1,False
LTFM,BCEP,1,False
LTFM,ABIV,1,False
LTFM,AJKN,1,False
LTFM,ABDL,1,False
LTFM,AGSW,1,False
LTFM,ADIK,1,False
LTFM,ABHJ,1,False
LTFM,ABJQ,1,False
LTFM,BDJM,1,False
LTFM,ADKZ,1,False
EDDM,ADGK,18586,False
EDDM,ADNY,1859,True
EDDM,ADGJ,1390,False
EDDM,ACEH,627,True
EDDM,AVXY,441,False
EDDM,BCIU,398,True
EDDM,BCDL,389,True
EDDM,ABIN,386,False
EDDM,ADKS,384,False
EDDM,ABKV,341,False
EDDM,AHLR,331,False
EDDM,BCGK,329,False
EDDM,ADOZ,304,True
EDDM,BCKP,279,False
EDDM,ABEH,276,False
EDDM,ABDR,269,False
EDDM,BCRU,253,True
EDDM,ACJP,240,False
EDDM,ABEF,224,False
EDDM,ABDN,221,False
EDDM,AGHW,169,False
EDDM,BCKN,168,False
EDDM,AHRZ,166,False
EDDM,AGIJ,160,False
EDDM,BCDY,159,False
EDDM,AHOR,150,False
EDDM,AHNV,136,False
EDDM,ACEF,131,False
EDDM,AEGR,127,False
EDDM,AKMP,121,False
EDDM,ABSV,120,False
EDDM,ANTW,116,False
EDDM,AMOS,115,True
EDDM,ADMX,114,False
EDDM,ABDP,113,False
EDDM,APSV,113,False
EDDM,APTV,112,False
EDDM,ACLM,112,False
EDDM,ABCH,112,False
EDDM,ABJT,112,False
EDDM,APRS,108,True
EDDM,ABFN,103,False
EDDM,AOUW,95,False
EDDM,AGIQ,95,False
EDDM,BDKX,90,False
EDDM,ADKY,87,False
EDDM,ADKM,87,False
EDDM,ACDJ,80,False
EDDM,APVW,80,False
EDDM,ASXY,78,False
EDDM,BCEH,73,False
EDDM,AJXY,72,True
EDDM,BCTU,65,True
EDDM,ADRZ,61,False
EDDM,AQUY,58,False
EDDM,ABIP,57,False
EDDM,BCDZ,56,False
EDDM,BCGH,56,False
EDDM,ABFW,56,False
EDDM,ABCZ,56,False
EDDM,AJPR,56,False
EDDM,ALMV,56,False
EDDM,APRW,55,False
EDDM,ABVX,52,True
EDDM,AGSX,49,False
EDDM,AUVZ,48,False
EDDM,AFUZ,42,False
EDDM,ACKP,41,False
EDDM,ABLU,40,False
EDDM,ABIS,40,False
EDDM,AKQU,37,False
EDDM,AHJU,36,False
EDDM,AKTX,32,True
EDDM,ACMS,32,False
EDDM,ABEO,31,False
EDDM,ABSX,31,False
EDDM,AEGN,28,False
EDDM,AFLX,27,True
EDDM,BCQX,27,False
EDDM,AIRZ,25,False
EDDM,BDFR,24,False
EDDM,AHJO,24,False
EDDM,ABPS,24,True
EDDM,AHNP,24,False
EDDM,AORS,24,False
EDDM,ABDL,23,False
EDDM,ADFH,23,False
EDDM,ANRV,23,False
EDDM,ABCW,22,False
EDDM,BCNV,22,False
EDDM,ABPT,21,False
EDDM,BDFN,20,False
EDDM,ALMU,20,False
EDDM,BCJT,19,False
EDDM,ABJQ,18,False
EDDM,ACMO,17,False
EDDM,ABRY,17,False
EDDM,ABMN,17,True
EDDM,AEJZ,16,False
EDDM,AIRT,16,False
EDDM,AWYZ,16,True
EDDM,AJOS,16,False
EDDM,AJKR,16,False
EDDM,ADET,15,False
EDDM,ABJK,14,False
EDDM,ANUV,14,False
EDDM,BCSW,14,False
EDDM,ABKO,13,False
EDDM,ABEW,12,False
EDDM,ACMP,12,False
EDDM,AUWZ,12,False
EDDM,AHIX,10,False
EDDM,AHMO,9,False
EDDM,AGLO,9,False
EDDM,BCUV,9,False
EDDM,ADEZ,9,False
EDDM,AKMU,9,False
EDDM,AILM,8,True
EDDM,AGOV,8,False
EDDM,AGHT,8,False
EDDM,ADST,8,False
EDDM,AFPQ,8,False
EDDM,ADFR,8,False
EDDM,AKQV,8,False
EDDM,BCUX,7,False
EDDM,ATWY,7,False
EDDM,ABGL,7,False
EDDM,ABJO,7,False
EDDM,AENX,7,False
EDDM,ACNS,7,False
EDDM,AGTU,6,False
EDDM,ADFG,6,False
EDDM,ADJN,6,False
EDDM,ACQV,6,False
EDDM,AKQX,6,False
EDDM,BDJO,6,False
EDDM,ACKZ,6,False
EDDM,ABFY,5,False
EDDM,AKXY,5,False
EDDM,ADFN,5,False
EDDM,AGJV,5,False
EDDM,AHPW,5,False
EDDM,ACJO,5,False
EDDM,ANSX,5,False
EDDM,APVX,5,False
EDDM,ABTY,5,False
EDDM,AISX,4,False
EDDM,AQTZ,4,False
EDDM,AKST,4,False
EDDM,ACLU,4,False
EDDM,ANST,4,False
EDDM,ACLQ,4,False
EDDM,AHIU,4,False
EDDM,BCFH,4,False
EDDM,BDJR,4,False
EDDM,BCJZ,4,False
EDDM,AFVW,4,False
EDDM,ADFO,4,False
EDDM,AJMW,4,False
EDDM,AJLV,4,False
EDDM,ADNR,4,False
EDDM,ADMT,4,False
EDDM,AEPW,4,False
EDDM,ADEU,4,False
EDDM,AKQW,4,False
EDDM,ACQX,3,False
EDDM,ADHO,3,False
EDDM,ADEW,3,False
EDDM,ADIN,3,False
EDDM,AIJK,3,False
EDDM,AHNW,3,False
EDDM,ABRV,3,False
EDDM,BCHK,3,False
EDDM,ADKR,3,False
EDDM,AJNX,3,False
EDDM,ABIJ,3,False
EDDM,AKQT,3,False
EDDM,ADFL,3,False
EDDM,AHWX,3,False
EDDM,AGVZ,3,False
EDDM,ABPX,3,False
EDDM,ABIV,3,False
EDDM,ADOX,3,False
EDDM,ACMR,3,False
EDDM,AMSV,3,False
EDDM,BCFN,3,False
EDDM,AHIO,3,False
EDDM,ACLT,3,False
EDDM,AHWZ,3,False
EDDM,AKMZ,2,False
EDDM,BDHX,2,False
EDDM,ACRU,2,False
EDDM,AJOQ,2,False
EDDM,ATWZ,2,False
EDDM,AHPS,2,False
EDDM,AIKY,2,False
EDDM,AFWY,2,False
EDDM,ANSZ,2,False
EDDM,AJRW,2,False
EDDM,ALST,2,False
EDDM,AGSV,2,False
EDDM,AIPY,2,False
EDDM,ADIL,2,False
EDDM,BCJQ,2,True
EDDM,AEKN,2,False
EDDM,APTZ,2,False
EDDM,AQVX,2,False
EDDM,AHLO,2,True
EDDM,AJOV,2,False
EDDM,BCEJ,2,False
EDDM,ADIJ,2,False
EDDM,AQRX,2,True
EDDM,AFOZ,2,False
EDDM,ABIM,2,False
EDDM,BDEP,2,False
EDDM,ADFW,2,False
EDDM,ABCS,2,False
EDDM,ACFK,2,False
EDDM,ACGM,2,False
EDDM,ACDY,2,False
EDDM,ADIK,2,False
EDDM,AMNP,2,False
EDDM,ABJU,2,False
EDDM,AGUZ,2,False
EDDM,AOTW,2,False
EDDM,AIQZ,2,False
EDDM,AHPR,2,False
EDDM,AIOW,2,False
EDDM,AHRV,2,False
EDDM,AHPV,2,False
EDDM,ADFT,2,False
EDDM,AEIW,2,False
EDDM,ABMS,2,False
EDDM,ABKS,1,False
EDDM,AHLV,1,False
EDDM,AKOP,1,False
EDDM,ADHL,1,False
EDDM,BCDP,1,False
EDDM,AFGK,1,False
EDDM,BDHR,1,False
EDDM,BCKX,1,False
EDDM,ALNY,1,False
EDDM,APTU,1,False
EDDM,AEJS,1,False
EDDM,ALMW,1,False
EDDM,BCTZ,1,False
EDDM,AEIR,1,False
EDDM,APQR,1,False
EDDM,AHLQ,1,False
EDDM,ABFM,1,False
EDDM,AHTW,1,False
EDDM,AGQX,1,False
EDDM,ABKZ,1,False
EDDM,ACFT,1,False
EDDM,BCLN,1,False
EDDM,ALPR,1,False
EDDM,AEJR,1,False
EDDM,AEUW,1,False
EDDM,AKTV,1,False
EDDM,AEMX,1,False
EDDM,AFLR,1,False
EDDM,BCSV,1,False
EDDM,AGHR,1,False
EDDM,ABFQ,1,False
EDDM,AHIS,1,False
EDDM,AITY,1,False
EDDM,AJOZ,1,False
EDDM,ABUV,1,False
EDDM,AIRW,1,False
EDDM,ARSX,1,False
EDDM,ABNV,1,False
EDDM,AFMX,1,False
EDDM,AITV,1,False
EDDM,AIKL,1,False
EDDM,ACFO,1,False
EDDM,ACNU,1,False
EDDM,BCIP,1,False
EDDM,AJPX,1,False
EDDM,AJMT,1,False
EDDM,ADLP,1,False
EDDM,AIXZ,1,False
EDDM,BCGL,1,False
EDDM,ADKZ,1,False
EDDM,AEGH,1,False
EDDM,BCFP,1,False
EDDM,AGRZ,1,False
EDDM,ANOW,1,False
EDDM,BDGT,1,False
EDDM,AILU,1,False
EDDM,AMRU,1,False
EDDM,ACIP,1,False
EDDM,AGWX,1,False
EDDM,ACRW,1,False
EDDM,ADIO,1,False
EDDM,ASWY,1,False
EDDM,AFGQ,1,False
EDDM,AKVW,1,False
EDDM,AFKT,1,False
EDDM,AEKM,1,False
